cc,nullReferences
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,1
1,0
1,0
1,0
1,0
1,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
5,0
5,0
1,0
9,2
2,0
2,0
14,0
15,0
3,1
7,2
3,1
3,0
2,0
2,0
8,2
3,0
2,0
4,0
3,0
4,1
2,0
3,0
9,0
8,0
3,0
9,0
8,0
3,0
18,4
16,3
2,0
7,2
3,0
7,4
17,4
14,10
2,0
2,0
1,0
6,4
1,0
1,0
1,0
4,0
2,0
3,0
1,0
2,0
2,0
4,0
3,1
3,0
10,3
3,0
1,0
11,0
9,1
18,3
2,0
1,0
2,0
2,0
3,2
16,7
16,7
2,0
6,0
2,0
16,5
11,8
11,8
7,1
7,3
7,1
7,3
3,1
3,1
3,0
3,0
10,4
5,1
4,0
5,1
5,1
4,0
5,1
10,3
11,7
3,0
1,0
1,0
2,0
1,0
8,0
5,0
7,2
1,0
2,0
2,0
8,0
5,0
1,0
3,0
3,0
9,0
5,0
6,0
6,0
5,2
5,2
2,0
13,7
1,0
2,0
1,0
5,0
3,0
3,0
7,5
2,0
7,1
8,4
11,1
6,1
7,1
4,0
5,1
2,0
2,0
6,3
4,1
6,0
4,1
4,0
4,1
2,0
3,0
3,0
4,1
7,0
2,0
17,1
3,0
2,0
2,0
3,0
2,0
7,1
2,0
3,0
13,2
9,5
10,0
6,0
6,0
8,0
6,0
8,0
2,0
2,0
3,0
7,2
9,3
3,0
2,0
3,0
9,4
2,0
9,2
8,2
10,2
2,0
2,0
3,0
3,1
14,0
14,0
2,0
2,0
4,0
2,0
7,1
9,1
10,0
7,0
6,0
1,1
4,0
1,0
1,0
1,0
6,0
16,0
16,0
3,2
1,0
3,2
3,3
2,0
7,2
3,0
2,0
3,0
7,1
1,0
1,0
1,0
1,1
1,1
1,0
1,0
3,3
17,4
3,0
10,6
2,0
10,3
6,1
10,3
4,0
4,0
2,0
2,0
1,0
3,0
2,0
13,2
8,3
14,3
14,3
3,0
3,1
3,0
2,0
4,0
2,0
1,0
2,1
3,0
4,0
2,0
1,0
3,0
2,0
2,0
2,0
7,1
3,0
3,0
6,0
7,3
5,0
18,2
18,2
1,0
8,0
7,3
2,1
1,0
1,0
15,2
3,1
11,5
4,0
12,14
18,6
4,1
3,0
5,2
3,0
4,0
4,0
2,0
2,0
1,0
4,1
5,2
2,0
4,0
3,0
4,1
4,0
1,0
2,0
2,0
1,0
4,0
2,0
1,0
2,0
2,0
8,0
8,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
4,4
1,0
1,0
1,0
1,0
1,0
1,0
3,2
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
4,4
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
4,0
1,0
1,0
1,0
1,0
1,0
4,4
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
8,4
1,0
1,0
1,0
3,1
1,0
1,0
8,4
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
7,1
1,0
1,0
3,0
1,0
1,0
1,0
1,0
10,4
13,7
1,0
32,21
1,0
4,0
4,0
1,0
6,2
4,1
8,5
3,2
1,0
1,0
6,1
1,0
1,0
2,1
6,0
4,0
4,1
8,2
1,0
10,7
1,0
10,5
6,3
2,0
12,8
3,0
2,0
8,5
5,2
18,21
4,1
3,7
7,2
8,3
31,11
13,6
6,1
5,2
28,8
1,0
6,5
74,14
11,1
6,2
4,1
11,6
15,3
32,20
10,10
16,13
1,0
2,0
7,3
9,5
23,1
5,1
8,9
12,6
60,11
3,1
18,7
26,4
13,4
14,8
9,6
4,1
8,1
18,6
3,4
3,4
5,1
6,0
10,14
24,7
12,5
3,0
21,4
5,0
7,1
7,2
5,1
15,6
47,15
2,0
1,0
1,0
1,0
1,0
1,0
6,0
1,0
1,0
1,0
2,2
6,11
2,2
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
59,38
18,15
8,0
15,0
55,28
4,0
16,5
4,1
8,0
224,82
1,0
34,39
3,4
9,6
6,2
2,1
3,0
12,0
1,5
5,2
1,0
1,0
1,0
4,12
7,2
14,12
61,37
223,93
3,0
4,1
1,0
32,5
21,12
111,59
19,11
79,25
3,0
5,0
44,16
4,1
5,1
5,1
4,1
10,2
7,4
1,0
6,2
1,0
1,0
1,0
1,0
1,0
1,1
2,0
3,0
1,0
3,0
1,0
1,0
1,0
5,0
5,2
7,1
1,0
1,0
3,0
1,0
1,0
4,3
1,0
2,1
7,1
1,0
1,0
1,0
1,0
5,1
1,0
1,0
1,0
3,0
1,0
1,0
1,0
26,3
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,1
129,35
7,1
96,41
4,1
9,2
76,14
4,0
5,2
24,9
9,1
7,2
32,3
38,2
6,3
4,1
1,0
3,0
1,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,1
1,0
1,0
1,0
29,9
50,5
4,0
6,2
9,0
1,0
1,6
18,11
4,1
25,4
6,3
1,0
1,0
1,0
7,4
3,0
17,4
7,5
1,0
1,0
2,0
1,0
6,0
1,0
1,1
5,0
4,2
1,1
1,0
2,0
10,5
1,0
27,6
21,8
6,1
18,17
36,55
29,14
20,8
20,8
20,8
20,8
4,4
15,6
18,9
4,6
3,4
4,6
5,6
4,6
16,25
2,3
8,10
6,8
4,5
32,37
15,16
4,4
2,2
7,7
41,16
39,47
39,37
41,16
2,3
1,0
1,0
29,30
171,184
9,10
9,10
6,7
13,17
6,7
10,11
2,1
4,4
4,4
4,4
8,11
14,17
6,7
3,2
3,2
3,2
3,2
3,2
3,4
3,4
3,4
13,14
28,33
20,26
6,10
6,10
6,10
24,46
2,2
2,3
1,0
31,30
4,3
5,3
3,2
28,22
4,3
67,25
19,53
16,40
6,5
3,4
9,6
21,10
21,10
9,6
6,5
21,10
15,8
15,8
3,4
15,8
72,27
9,6
6,5
60,23
3,4
3,4
6,5
6,5
6,5
3,4
42,17
9,6
6,5
3,4
3,4
3,4
12,7
42,17
6,5
42,17
69,26
6,5
6,5
3,4
15,8
15,8
24,11
2,3
1,0
2,1
1,0
1,0
1,0
3,2
1,1
1,1
1,0
1,0
1,0
1,0
1,0
2,1
3,2
1,0
8,3
1,0
1,0
1,0
11,3
1,1
1,0
1,0
15,11
15,14
17,12
14,7
12,8
9,4
2,0
2,0
2,0
1,0
1,1
1,0
1,1
1,0
1,0
1,0
1,0
3,0
1,0
1,5
42,7
7,0
1,0
9,4
1,0
8,1
1,0
8,0
1,0
5,0
1,0
1,0
1,0
3,0
23,0
2,0
11,0
3,20
4,0
6,2
4,1
1,1
5,0
1,0
1,0
1,0
1,0
5,2
1,0
1,0
2,0
48,14
14,1
8,2
1,0
1,0
17,4
1,0
3,0
1,0
11,0
22,1
4,0
1,0
3,2
3,0
3,0
3,0
6,0
2,0
8,0
12,2
8,3
3,0
3,0
3,0
4,1
10,1
7,1
2,0
10,0
1,0
2,0
1,0
18,3
3,0
4,1
2,0
12,0
6,1
1,0
2,1
2,1
43,9
5,0
38,8
5,0
44,20
6,1
4,2
12,4
6,0
9,6
11,3
11,3
13,4
6,0
6,0
6,0
6,1
2,1
13,1
43,1
60,19
83,0
16,4
3,2
44,5
10,2
26,29
1,0
1,0
2,1
2,1
2,1
1,0
2,1
2,1
1,0
2,0
2,1
2,1
2,1
2,1
2,1
1,0
26,6
6,0
1,0
1,0
35,2
2,0
1,0
1,3
1,0
1,0
1,0
8,0
1,0
4,0
1,0
1,0
1,0
1,0
1,0
5,1
1,0
8,2
25,5
108,11
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
5,1
14,2
2,0
1,0
1,0
2,0
39,5
10,1
28,2
1,0
44,1
4,2
84,22
46,2
1,0
2,0
1,2
2,0
1,0
2,0
7,0
7,0
5,0
4,0
2,0
55,22
7,3
3,0
8,0
3,0
12,2
1,0
10,0
4,0
1,0
11,10
2,1
1,0
1,0
2,0
28,7
1,0
1,0
1,0
1,0
1,0
1,0
5,0
21,5
87,39
12,2
17,0
2,0
1,0
2,0
8,2
16,4
17,0
8,0
17,1
13,0
15,0
17,0
14,0
7,1
12,0
10,0
32,0
5,0
6,0
14,0
27,1
11,0
1,0
24,0
5,1
18,0
63,7
10,1
5,2
8,1
13,2
7,2
15,1
11,1
38,4
3,0
3,0
6,2
55,5
8,1
4,1
4,2
5,1
13,2
15,3
4,2
5,2
9,2
7,2
18,1
2,0
5,2
6,2
24,9
37,12
5,0
5,2
19,3
11,1
20,4
21,1
21,7
9,1
2,0
6,2
7,2
21,0
2,0
3,0
1,0
3,0
7,3
11,1
4,1
1,0
5,0
5,0
8,1
9,2
1,0
12,1
1,0
1,0
18,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,1
2,1
1,0
1,0
1,0
1,0
2,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
33,2
5,0
2,1
7,5
3,3
11,10
1,0
6,1
5,1
2,0
11,3
1,0
1,0
155,83
49,8
135,71
1,0
52,8
31,15
49,17
5,0
20,9
11,6
42,1
12,8
29,9
56,10
21,2
22,2
46,3
2,0
79,45
63,64
9,1
7,0
1,0
25,3
1,0
28,3
22,1
2,0
33,15
38,5
16,0
43,7
18,1
1,0
10,0
17,0
5,0
3,1
8,1
7,1
1,0
1,0
1,0
1,0
3,0
1,0
2,0
1,0
1,0
1,0
1,0
18,14
19,13
1,0
34,5
10,0
24,2
18,4
8,5
6,0
10,0
20,1
1,0
1,0
1,0
1,0
8,5
1,0
13,1
160,9
1,0
1,0
1,0
1,0
1,0
1,0
70,2
1,0
71,2
1,0
1,0
6,1
7,0
6,2
6,2
6,2
6,2
5,2
5,2
5,2
1,0
6,2
1,0
1,0
7,1
7,6
5,2
6,2
6,2
6,2
5,2
5,2
2,1
4,2
4,2
5,2
4,2
4,2
2,1
7,2
6,2
5,2
4,2
5,3
4,1
5,2
5,2
4,4
4,1
1,0
3,2
1,0
6,10
7,35
13,44
7,27
8,14
7,12
6,10
7,23
4,6
7,25
7,23
6,10
10,18
7,23
6,10
7,12
7,35
6,10
4,6
7,23
5,8
7,27
8,14
7,19
7,33
1,0
1,0
10,9
7,17
7,25
7,25
7,27
7,29
7,21
1,0
8,14
4,6
7,17
4,6
7,17
1,0
7,17
12,22
7,27
7,31
1,0
1,0
1,0
1,0
6,10
2,2
1,0
1,0
1,0
3,4
1,0
5,8
1,0
1,0
1,0
1,0
1,0
5,8
1,0
5,8
4,6
8,14
7,27
8,14
2,2
5,8
7,29
7,23
3,4
7,21
7,33
7,23
4,6
6,10
7,21
3,4
8,14
6,10
194,52
119,24
1,0
3,0
1,0
4,3
8,2
1,0
11,0
9,7
7,2
8,3
6,2
7,2
7,2
7,2
5,1
5,2
6,2
5,1
4,1
5,4
7,2
5,2
6,2
5,1
4,1
5,1
6,1
9,3
5,1
5,1
6,2
4,1
6,2
7,2
11,4
7,2
6,2
6,2
7,2
15,4
10,0
1,0
1,0
1,0
1,0
1,0
1,0
5,0
35,1
2,0
1,0
1,0
11,2
1,0
1,0
5,2
4,1
1,0
1,0
1,0
1,0
1,0
3,0
4,1
1,0
1,0
1,0
12,1
1,0
3,0
3,1
3,1
1,0
2,0
2,3
1,0
1,1
1,0
27,10
19,8
1,1
28,13
2,4
1,0
1,0
1,0
1,2
1,0
2,2
4,1
1,0
9,3
3,1
1,0
1,1
6,0
5,1
1,0
2,1
2,0
2,2
1,0
2,0
8,4
1,0
1,0
1,0
3,1
1,0
3,2
5,4
13,9
3,3
1,0
3,4
4,1
2,0
3,1
3,3
2,0
3,3
25,1
12,13
2,0
3,1
1,0
5,1
2,1
2,0
1,0
3,2
3,1
3,2
9,5
14,18
1,0
10,5
4,4
12,9
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
2,2
4,0
5,4
1,0
22,22
3,4
1,0
1,0
3,1
4,2
5,4
5,9
1,1
3,3
1,0
19,8
1,0
22,6
1,0
1,0
4,2
5,0
4,2
1,0
5,1
5,5
1,0
2,1
5,3
1,0
3,1
8,5
1,0
16,16
10,11
10,5
1,0
12,8
1,0
1,0
24,26
13,17
1,0
16,5
2,0
1,0
1,0
1,0
1,0
1,0
2,0
1,0
1,0
3,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
1,0
1,0
1,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
2,0
2,0
1,0
1,0
3,0
2,0
5,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
3,0
1,0
1,0
3,0
3,0
2,1
1,0
1,0
4,0
1,0
2,1
1,0
1,0
1,0
1,0
3,0
1,0
1,0
1,0
1,0
2,0
1,0
2,0
1,0
2,0
1,0
1,0
1,4
1,0
1,0
3,0
2,0
1,0
1,0
2,0
1,0
1,0
1,0
1,0
1,0
1,3
1,0
1,0
2,0
1,0
2,4
1,0
1,2
1,0
1,0
2,0
1,0
1,0
1,0
1,0
1,0
2,1
1,0
3,0
1,0
1,0
1,0
1,0
1,0
2,0
2,0
1,0
1,0
1,0
13,2
1,0
1,0
1,0
3,0
1,0
1,0
2,0
1,0
4,0
1,0
1,0
2,0
2,0
1,0
1,0
1,0
1,0
1,0
4,0
3,1
2,2
1,0
1,0
1,0
4,0
4,4
1,0
1,0
4,3
1,0
2,0
2,0
2,0
2,0
1,0
1,1
8,2
1,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,1
1,0
1,0
1,0
2,0
1,0
2,2
6,3
8,1
1,0
4,8
1,0
1,2
1,0
4,3
1,0
2,0
1,0
2,0
1,0
2,0
4,1
2,0
1,0
1,0
1,0
3,0
1,0
3,1
1,0
8,12
1,0
1,0
1,0
1,0
3,2
1,0
20,8
1,0
3,3
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
4,1
4,5
14,5
15,4
1,0
1,0
7,5
14,4
6,3
3,3
1,0
2,1
1,0
6,3
8,6
2,0
2,0
7,0
2,0
1,0
1,0
4,11
6,5
1,0
15,17
1,9
2,14
1,14
1,11
1,10
1,5
5,6
3,11
3,4
1,3
1,1
1,0
1,0
11,12
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,1
1,0
1,0
3,2
1,0
4,2
5,5
2,1
2,0
1,0
5,3
11,5
1,0
1,4
2,4
15,7
1,1
3,0
7,1
1,0
1,0
1,3
8,2
52,25
3,2
2,0
1,0
11,2
6,0
1,0
1,0
1,0
14,7
2,1
3,2
4,1
10,1
8,2
6,4
1,0
1,0
1,0
1,0
1,0
3,0
4,0
1,0
9,4
4,1
2,0
1,46
3,1
1,0
8,0
4,1
1,0
1,0
5,2
4,0
6,2
18,6
1,0
3,1
4,2
1,0
2,1
1,0
1,0
2,0
1,0
2,1
1,0
1,0
4,1
2,0
1,0
1,0
1,0
3,0
1,0
3,1
1,0
11,4
2,0
1,0
8,12
1,0
1,1
1,0
1,0
1,0
3,2
1,0
20,8
1,0
3,3
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
3,0
2,1
1,1
1,1
1,0
1,0
1,1
1,0
1,0
3,4
1,3
1,0
1,2
1,1
3,1
1,0
1,0
1,1
6,3
1,1
1,0
1,0
10,3
1,0
1,0
6,1
1,0
7,3
1,0
10,7
1,0
1,0
5,1
1,15
1,1
6,5
1,1
1,0
1,2
5,4
1,0
2,2
1,2
12,3
3,1
2,1
2,1
2,1
3,2
1,1
2,1
1,0
4,5
1,0
9,5
1,0
49,14
44,25
1,2
3,1
3,1
1,0
1,0
1,0
1,0
2,1
1,0
1,1
8,0
4,2
1,0
3,3
1,0
1,0
1,2
2,0
14,2
24,6
1,0
11,0
4,4
1,0
64,9
1,0
18,3
4,1
3,2
2,1
1,0
1,0
5,0
4,1
9,6
3,2
15,4
1,0
1,0
2,0
15,2
7,2
3,0
15,1
7,3
1,0
7,0
1,0
1,0
6,3
1,0
3,2
29,15
11,6
41,15
31,11
8,7
107,42
6,0
37,20
1,0
32,11
15,4
24,11
13,6
4,0
11,9
1,0
1,0
6,3
3,3
1,0
2,1
1,0
6,3
7,1
2,1
4,1
4,1
2,0
5,4
1,0
1,0
1,0
11,4
6,2
15,11
2,1
1,0
2,1
2,1
2,1
2,1
3,1
1,0
1,0
3,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
4,1
1,0
2,1
2,1
1,0
2,1
2,1
2,0
28,10
1,0
5,1
9,0
1,0
1,0
1,0
1,0
1,0
2,0
1,0
2,0
1,0
3,0
2,0
2,0
7,0
2,0
1,0
1,0
4,11
8,4
1,0
15,17
1,0
1,0
2,1
1,9
2,14
1,14
1,11
1,10
1,5
5,6
4,11
3,4
1,3
7,1
3,2
1,0
4,2
5,5
2,1
2,0
1,0
5,3
1,0
1,0
5,3
2,0
1,0
2,0
6,1
1,0
1,0
2,2
2,1
1,0
2,0
1,0
1,0
1,0
1,1
1,0
1,0
1,1
3,1
2,1
23,5
2,5
1,0
1,0
1,0
5,1
2,6
10,5
4,1
1,0
2,0
1,0
14,5
2,0
6,0
19,10
7,2
11,5
1,0
1,4
2,4
7,1
4,3
2,2
7,2
4,2
15,5
4,2
3,1
4,3
6,4
4,0
1,0
2,1
12,9
21,13
19,8
1,1
3,0
7,1
1,0
2,2
2,2
1,0
1,3
8,2
52,25
3,2
2,0
1,0
11,2
6,0
1,0
1,0
1,0
16,8
2,1
3,2
4,1
2,0
1,0
7,2
1,0
5,1
1,0
1,0
8,2
1,0
1,0
1,1
1,0
3,4
22,16
17,10
1,2
12,6
11,9
6,2
2,4
5,3
2,3
21,11
3,1
5,3
15,12
88,56
9,6
4,2
47,27
9,10
21,14
1,1
20,8
5,5
9,5
4,3
6,3
1,0
9,5
14,2
5,3
3,3
3,3
12,4
7,1
17,8
7,9
16,15
46,29
1,2
11,8
23,17
13,7
5,4
23,18
6,4
8,7
13,10
15,7
2,0
8,5
17,9
4,0
3,3
6,7
4,6
9,4
8,2
5,2
25,16
24,9
26,8
1,0
1,0
13,11
19,6
7,2
6,8
12,9
12,6
11,5
3,6
24,17
8,6
2,0
2,0
8,3
8,3
1,0
8,5
5,8
4,1
3,3
32,16
8,4
12,6
21,15
11,7
3,6
3,2
1,0
14,10
4,4
5,0
5,0
4,0
18,16
5,6
1,0
2,0
100,58
4,4
5,2
6,2
5,2
1,0
3,1
5,3
4,2
7,3
5,4
7,5
5,2
10,8
3,1
4,2
4,4
4,2
1,0
1,0
1,2
1,5
5,0
3,4
2,3
2,3
8,2
6,8
10,1
4,2
2,0
43,32
5,0
3,0
8,3
41,15
3,2
2,2
26,24
1,0
60,57
3,0
2,0
10,1
12,10
19,8
9,5
12,4
41,31
80,48
4,0
149,69
13,4
9,5
5,11
145,71
6,8
24,14
132,79
5,2
1,0
1,0
10,2
3,1
16,4
1,0
5,1
2,2
1,0
6,2
1,0
6,3
1,0
1,0
1,2
8,8
3,1
1,0
1,0
6,4
1,1
3,1
6,6
3,1
6,2
1,0
4,1
9,3
9,10
30,20
1,0
11,4
1,0
7,3
17,13
16,2
1,0
1,0
1,1
1,0
4,3
1,0
1,0
1,0
1,0
1,3
3,0
2,1
12,8
4,2
10,4
1,0
6,5
7,4
15,7
4,0
9,4
1,0
3,1
4,0
13,8
1,0
1,0
1,0
12,16
29,31
1,0
19,7
12,17
1,0
18,9
3,3
83,109
16,18
5,0
16,19
8,10
32,41
24,37
2,2
1,0
2,1
1,0
1,3
1,0
1,0
1,0
1,0
1,0
1,0
20,17
54,53
10,19
10,4
36,42
11,18
14,14
45,32
6,3
16,24
19,13
1,2
54,40
87,55
4,1
10,11
27,42
5,4
1,0
5,5
14,1
4,0
11,1
5,0
1,0
26,9
7,3
3,0
1,0
7,5
13,13
1,1
3,2
2,2
5,1
6,1
9,4
4,1
2,1
5,3
3,0
2,2
3,0
5,1
1,0
20,15
4,0
2,1
1,0
1,0
3,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
1,0
4,3
1,0
1,0
1,0
1,0
1,0
1,0
1,0
3,0
1,0
1,0
1,0
1,0
1,0
1,1
1,0
1,1
1,0
1,0
1,2
1,0
1,0
1,2
1,1
1,5
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
13,3
23,13
35,11
39,16
12,4
28,16
95,38
55,25
29,9
47,15
15,4
27,7
23,8
18,3
32,8
10,1
10,1
10,2
20,9
25,14
27,14
72,27
1,0
3,1
2,1
13,8
40,20
51,28
10,2
11,8
70,23
8,7
6,1
3,2
11,2
3,2
15,8
26,7
3,1
19,6
1,0
68,20
2,1
27,13
20,9
2,2
44,10
6,1
8,3
1,0
1,0
3,1
1,0
1,0
8,2
1,0
2,0
5,2
1,0
1,0
1,0
1,0
1,0
1,0
1,0
3,2
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
7,3
12,3
1,0
1,0
1,0
1,0
1,0
1,0
1,0
3,1
1,0
1,0
1,0
1,0
2,0
1,0
1,0
7,4
1,1
1,0
1,0
1,0
3,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,3
3,2
1,0
1,0
3,1
1,0
1,0
1,0
1,0
1,0
1,4
1,0
1,0
1,2
7,4
1,0
1,0
1,0
1,0
1,0
3,2
1,0
1,4
1,0
1,0
1,0
4,10
1,0
1,7
10,6
1,0
1,0
1,0
1,0
1,0
1,0
1,2
1,0
1,0
1,0
3,0
5,2
2,0
1,0
1,0
1,0
1,1
1,0
1,1
1,0
1,0
4,0
1,0
1,0
1,0
1,0
1,0
1,0
3,1
1,0
1,0
3,1
1,0
1,2
1,0
1,3
1,0
1,0
1,0
1,0
1,1
1,0
1,0
1,0
5,3
1,1
1,0
1,0
1,0
1,1
1,0
1,0
1,0
1,0
1,3
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,4
1,1
2,2
2,0
1,1
1,0
8,2
1,1
1,0
1,0
1,4
2,0
10,2
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
1,1
1,0
1,0
1,0
1,1
1,0
1,0
1,0
1,0
1,2
1,2
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
16,10
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,5
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,1
1,0
1,0
1,0
1,2
1,0
1,0
1,0
1,0
1,0
1,0
1,2
1,0
1,0
1,0
1,0
1,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,1
1,1
1,2
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,5
1,0
1,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
7,5
6,1
5,3
2,0
1,0
8,2
1,0
1,0
16,7
10,11
16,18
13,5
10,11
17,17
50,30
7,11
38,12
35,41
4,6
34,12
1,0
8,5
4,2
4,1
2,1
7,0
1,0
2,1
2,0
23,10
23,25
1,1
1,0
1,0
13,1
20,5
21,14
27,23
15,4
22,11
1,0
9,7
1,0
1,1
3,3
1,0
3,5
1,2
1,0
1,0
4,0
1,0
4,0
1,1
1,0
3,6
4,7
8,4
1,0
1,0
24,6
1,0
2,0
5,1
5,5
10,2
16,9
7,0
2,0
1,0
7,3
19,11
18,3
2,0
1,0
13,1
4,3
1,0
69,37
29,8
27,42
14,9
1,0
1,0
9,6
4,3
1,0
1,5
70,39
16,4
10,5
26,8
18,7
9,5
9,2
1,0
1,0
13,11
11,4
4,7
3,7
25,21
6,12
3,5
1,0
3,1
5,2
5,2
1,0
1,0
5,0
4,1
7,2
1,1
1,0
36,20
3,4
114,58
1,0
12,11
1,0
4,0
7,9
1,2
6,2
1,2
3,9
2,4
5,1
1,0
5,1
44,28
3,3
3,1
96,32
22,4
63,51
7,4
1,0
1,0
1,0
1,0
1,0
6,4
79,32
1,1
2,1
5,4
8,6
12,4
6,2
13,0
24,6
1,0
1,0
1,0
1,0
1,0
2,1
8,2
4,0
1,0
1,0
1,0
1,0
2,1
1,0
2,0
1,0
1,0
2,1
1,0
1,0
1,0
